OCPM #,Make/Miss,SR Create TS,SR Close TS,Cust Contact TS,Close and Create Diff
409SJBK,Make,2020-01-07 08:32:00,2020-01-10 09:50:00,2020-01-07 08:33:00,3 days 01:18:00.000000000
409SLV4,Make,2020-01-07 12:16:00,2020-01-10 13:13:00,2020-01-07 12:17:00,3 days 00:57:00.000000000
409SMBM,Make,2020-01-07 13:06:00,2020-01-10 14:09:00,2020-01-07 15:52:00,3 days 01:03:00.000000000
409T5JH,Make,2020-01-09 10:34:00,2020-01-10 16:08:00,2020-01-09 10:34:00,1 days 05:34:00.000000000
409T3TQ,Make,2020-01-09 07:54:00,2020-01-10 15:38:00,2020-01-09 07:54:00,1 days 07:44:00.000000000
409SP8G,Make,2020-01-07 16:16:00,2020-01-10 15:33:00,2020-01-09 09:18:00,2 days 23:17:00.000000000
409SBKY,Make,2020-01-06 11:02:00,2020-01-10 20:23:00,,4 days 09:21:00.000000000
409SVY7,Make,2020-01-08 09:39:00,2020-01-10 12:05:00,2020-01-09 08:59:00,2 days 02:26:00.000000000
409SWSR,Make,2020-01-08 14:26:00,2020-01-10 16:06:00,,2 days 01:40:00.000000000
409T5Y5,Make,2020-01-09 08:12:00,2020-01-10 11:17:00,2020-01-10 08:09:00,1 days 03:05:00.000000000
409T5ZT,Make,2020-01-09 10:17:00,2020-01-10 15:00:00,,1 days 04:43:00.000000000
409RVGM,Miss,2020-01-02 14:18:00,2020-01-10 21:18:00,,8 days 07:00:00.000000000
409S2HJ,Miss,2020-01-03 10:43:00,2020-01-10 14:31:00,2020-01-03 11:26:00,7 days 03:48:00.000000000
409SLPL,Make,2020-01-07 11:54:00,2020-01-10 11:12:00,2020-01-09 10:28:00,2 days 23:18:00.000000000
409T6VG,Make,2020-01-09 11:51:00,2020-01-10 12:09:00,2020-01-09 15:39:00,1 days 00:18:00.000000000
409RVT8,Miss,2020-01-02 15:18:00,2020-01-10 11:12:00,2020-01-02 15:32:00,7 days 19:54:00.000000000
409S978,Make,2020-01-06 09:59:00,2020-01-10 21:08:00,,4 days 11:09:00.000000000
409SBZN,Make,2020-01-06 12:52:00,2020-01-10 15:32:00,2020-01-08 14:42:00,4 days 02:40:00.000000000
409SLQF,Make,2020-01-07 11:57:00,2020-01-10 14:09:00,2020-01-08 14:06:00,3 days 02:12:00.000000000
409SV6N,Make,2020-01-08 11:19:00,2020-01-10 16:08:00,,2 days 04:49:00.000000000
409SVJK,Make,2020-01-08 08:53:00,2020-01-10 15:41:00,2020-01-09 13:56:00,2 days 06:48:00.000000000
409SWW3,Make,2020-01-08 11:35:00,2020-01-10 15:45:00,2020-01-09 10:55:00,2 days 04:10:00.000000000
409SYQH,Make,2020-01-08 13:24:00,2020-01-10 12:35:00,2020-01-09 14:42:00,1 days 23:11:00.000000000
409T3ZS,Make,2020-01-09 08:07:00,2020-01-10 14:08:00,2020-01-09 13:27:00,1 days 06:01:00.000000000
409T5KD,Make,2020-01-09 07:35:00,2020-01-10 14:06:00,2020-01-09 13:42:00,1 days 06:31:00.000000000
409T6CN,Make,2020-01-09 10:51:00,2020-01-10 12:22:00,2020-01-09 16:13:00,1 days 01:31:00.000000000
409T6KW,Make,2020-01-09 11:14:00,2020-01-10 17:20:00,2020-01-10 15:05:00,1 days 06:06:00.000000000
409T6B8,Make,2020-01-09 10:45:00,2020-01-10 16:39:00,2020-01-09 11:18:00,1 days 05:54:00.000000000
409S3MH,Miss,2020-01-03 12:42:00,2020-01-10 16:52:00,2020-01-03 13:56:00,7 days 04:10:00.000000000
409RT3K,Miss,2020-01-02 11:05:00,2020-01-10 11:55:00,,8 days 00:50:00.000000000
409SMTL,Make,2020-01-07 14:06:00,2020-01-10 11:56:00,2020-01-08 12:14:00,2 days 21:50:00.000000000
409SN43,Make,2020-01-07 14:40:00,2020-01-10 17:06:00,2020-01-07 16:01:00,3 days 02:26:00.000000000
409SNVV,Make,2020-01-07 17:00:00,2020-01-10 17:10:00,2020-01-08 15:44:00,3 days 00:10:00.000000000
409SP9C,Make,2020-01-07 17:38:00,2020-01-10 11:49:00,2020-01-09 08:48:00,2 days 18:11:00.000000000
409SSY5,Make,2020-01-08 08:45:00,2020-01-10 14:45:00,,2 days 06:00:00.000000000
409SVQS,Make,2020-01-08 11:21:00,2020-01-10 09:44:00,2020-01-09 07:54:00,1 days 22:23:00.000000000
409SW8D,Make,2020-01-08 13:16:00,2020-01-10 14:30:00,2020-01-10 11:43:00,2 days 01:14:00.000000000
409SWTK,Make,2020-01-08 13:30:00,2020-01-10 12:37:00,,1 days 23:07:00.000000000
409SFNH,Make,2020-01-06 21:33:00,2020-01-10 11:10:00,2020-01-08 09:48:00,3 days 13:37:00.000000000
409SVJ7,Make,2020-01-08 10:51:00,2020-01-10 09:58:00,2020-01-09 08:08:00,1 days 23:07:00.000000000
409RT4N,Miss,2020-01-02 11:10:00,2020-01-10 14:30:00,,8 days 03:20:00.000000000
409RVB9,Miss,2020-01-02 14:00:00,2020-01-10 13:56:00,,7 days 23:56:00.000000000
409SRJN,Make,2020-01-08 07:41:00,2020-01-10 11:31:00,2020-01-08 10:13:00,2 days 03:50:00.000000000
409SC6H,Make,2020-01-06 10:13:00,2020-01-10 13:12:00,2020-01-07 08:23:00,4 days 02:59:00.000000000
409SC6Z,Make,2020-01-06 10:15:00,2020-01-10 13:15:00,2020-01-07 08:23:00,4 days 03:00:00.000000000
409S5WB,Make,2020-01-05 11:52:00,2020-01-10 11:26:00,2020-01-07 15:31:00,4 days 23:34:00.000000000
409SDMH,Make,2020-01-06 15:10:00,2020-01-10 14:40:00,2020-01-08 10:02:00,3 days 23:30:00.000000000
409SDS6,Make,2020-01-06 16:31:00,2020-01-10 13:04:00,2020-01-08 08:38:00,3 days 20:33:00.000000000
409RVVT,Miss,2020-01-02 15:23:00,2020-01-10 14:48:00,2020-01-07 14:54:00,7 days 23:25:00.000000000
409S2PL,Miss,2020-01-03 11:15:00,2020-01-10 13:48:00,2020-01-08 11:29:00,7 days 02:33:00.000000000
409S4F7,Miss,2020-01-03 14:46:00,2020-01-10 15:28:00,2020-01-06 08:00:00,7 days 00:42:00.000000000
409S662,Make,2020-01-05 20:19:00,2020-01-10 12:35:00,2020-01-09 12:04:00,4 days 16:16:00.000000000
409SJK8,Make,2020-01-07 07:54:00,2020-01-10 12:30:00,,3 days 04:36:00.000000000
409SMVV,Make,2020-01-07 14:13:00,2020-01-10 11:57:00,2020-01-07 17:22:00,2 days 21:44:00.000000000
409SW3D,Make,2020-01-08 12:54:00,2020-01-10 16:46:00,2020-01-09 14:07:00,2 days 03:52:00.000000000
409SWLZ,Make,2020-01-08 14:01:00,2020-01-10 11:43:00,2020-01-10 11:01:00,1 days 21:42:00.000000000
409SY8P,Make,2020-01-08 15:16:00,2020-01-10 19:23:00,,2 days 04:07:00.000000000
409T66L,Make,2020-01-09 11:34:00,2020-01-10 10:35:00,2020-01-09 15:51:00,0 days 23:01:00.000000000
409SD9S,Make,2020-01-06 15:29:00,2020-01-10 12:59:00,2020-01-07 12:06:00,3 days 21:30:00.000000000
409RWCT,Miss,2020-01-02 13:49:00,2020-01-10 13:49:00,2020-01-03 11:42:00,8 days 00:00:00.000000000
409STDR,Make,2020-01-08 07:20:00,2020-01-10 12:19:00,,2 days 04:59:00.000000000
409SVGT,Make,2020-01-08 10:47:00,2020-01-10 10:26:00,2020-01-10 07:25:00,1 days 23:39:00.000000000
409SVK7,Make,2020-01-08 11:56:00,2020-01-10 14:59:00,2020-01-10 13:16:00,2 days 03:03:00.000000000
409SW6W,Make,2020-01-08 12:11:00,2020-01-10 12:26:00,2020-01-09 09:33:00,2 days 00:15:00.000000000
409THP4,Make,2020-01-10 23:47:00,2020-01-11 09:10:00,,0 days 09:23:00.000000000
409SCQB,Make,2020-01-06 14:20:00,2020-01-11 21:17:00,,5 days 06:57:00.000000000
409SDZ8,Make,2020-01-06 15:56:00,2020-01-11 20:18:00,,5 days 04:22:00.000000000
409SYW7,Make,2020-01-08 16:53:00,2020-01-11 00:26:00,2020-01-10 15:00:00,2 days 07:33:00.000000000
409SC7W,Make,2020-01-06 12:18:00,2020-01-11 20:17:00,,5 days 07:59:00.000000000
409SYHT,Make,2020-01-08 15:51:00,2020-01-12 21:10:00,2020-01-08 15:51:00,4 days 05:19:00.000000000
409SWGB,Make,2020-01-08 13:50:00,2020-01-12 21:08:00,,4 days 07:18:00.000000000
409SZ2Q,Make,2020-01-08 17:24:00,2020-01-12 21:11:00,2020-01-08 17:34:00,4 days 03:47:00.000000000
409SNVC,Make,2020-01-07 16:06:00,2020-01-12 20:30:00,,5 days 04:24:00.000000000
409STLR,Make,2020-01-08 10:38:00,2020-01-12 21:05:00,2020-01-08 10:39:00,4 days 10:27:00.000000000
409SVSN,Make,2020-01-08 12:28:00,2020-01-12 21:06:00,2020-01-08 12:29:00,4 days 08:38:00.000000000
409SV2F,Make,2020-01-08 09:09:00,2020-01-12 19:07:00,,4 days 09:58:00.000000000
409SB4Y,Miss,2020-01-06 11:20:00,2020-01-12 21:21:00,2020-01-06 11:20:00,6 days 10:01:00.000000000
409SYM3,Make,2020-01-08 16:07:00,2020-01-12 21:10:00,2020-01-08 16:14:00,4 days 05:03:00.000000000
409SWCC,Make,2020-01-08 13:29:00,2020-01-12 21:08:00,2020-01-08 13:29:00,4 days 07:39:00.000000000
409SVJB,Make,2020-01-08 11:53:00,2020-01-12 21:06:00,2020-01-08 11:54:00,4 days 09:13:00.000000000
409S4P2,Make,2020-01-03 14:46:00,2020-01-12 09:06:00,2020-01-03 14:49:00,8 days 18:20:00.000000000
409SNV7,Make,2020-01-07 16:59:00,2020-01-12 21:30:00,2020-01-07 17:00:00,5 days 04:31:00.000000000
BNBDMN9,Make,2020-01-08 13:09:00,2020-01-12 21:19:00,,4 days 08:10:00.000000000
409SWV7,Make,2020-01-08 14:36:00,2020-01-12 21:09:00,2020-01-08 14:37:00,4 days 06:33:00.000000000
409SP7G,Make,2020-01-07 18:57:00,2020-01-12 21:00:00,2020-01-07 19:04:00,5 days 02:03:00.000000000
409SYC9,Make,2020-01-08 15:28:00,2020-01-12 21:10:00,2020-01-08 15:29:00,4 days 05:42:00.000000000
409SV66,Make,2020-01-08 11:19:00,2020-01-12 21:08:00,,4 days 09:49:00.000000000
409SVMW,Make,2020-01-08 09:10:00,2020-01-12 18:06:00,2020-01-08 09:10:00,4 days 08:56:00.000000000
409SFHL,Miss,2020-01-06 19:54:00,2020-01-12 21:21:00,2020-01-08 08:33:00,6 days 01:27:00.000000000
409S9MM,Miss,2020-01-06 11:36:00,2020-01-12 22:16:00,2020-01-06 13:04:00,6 days 10:40:00.000000000
409SKD9,Make,2020-01-07 10:02:00,2020-01-12 21:28:00,2020-01-07 14:41:00,5 days 11:26:00.000000000
BNBDMQL,Make,2020-01-08 12:56:00,2020-01-12 21:19:00,,4 days 08:23:00.000000000
409STVD,Make,2020-01-08 09:56:00,2020-01-12 20:05:00,,4 days 10:09:00.000000000
409SF3M,Make,2020-01-06 14:21:00,2020-01-12 15:21:00,2020-01-06 14:21:00,6 days 01:00:00.000000000
409RWHL,Miss,2020-01-02 14:23:00,2020-01-12 15:29:00,2020-01-03 09:43:00,10 days 01:06:00.000000000
409SV46,Make,2020-01-08 10:14:00,2020-01-12 20:07:00,2020-01-08 10:15:00,4 days 09:53:00.000000000
409SVV5,Make,2020-01-08 09:32:00,2020-01-12 18:07:00,2020-01-08 09:32:00,4 days 08:35:00.000000000
409SWZY,Make,2020-01-08 11:50:00,2020-01-12 18:09:00,2020-01-08 12:27:00,4 days 06:19:00.000000000
409SY7G,Make,2020-01-08 15:10:00,2020-01-12 21:11:00,2020-01-08 15:11:00,4 days 06:01:00.000000000
409SNP4,Make,2020-01-07 15:14:00,2020-01-12 20:29:00,,5 days 05:15:00.000000000
409SWW9,Make,2020-01-08 11:37:00,2020-01-12 13:02:00,2020-01-08 12:11:00,4 days 01:25:00.000000000
409SZ9D,Make,2020-01-08 16:43:00,2020-01-12 19:12:00,2020-01-08 16:45:00,4 days 02:29:00.000000000
409SZ23,Make,2020-01-08 15:23:00,2020-01-12 19:11:00,2020-01-08 15:24:00,4 days 03:48:00.000000000
409SV96,Make,2020-01-08 11:29:00,2020-01-12 21:08:00,2020-01-08 11:29:00,4 days 09:39:00.000000000
409SWZ9,Make,2020-01-08 13:50:00,2020-01-12 20:09:00,2020-01-08 13:50:00,4 days 06:19:00.000000000
409SN4G,Make,2020-01-07 13:43:00,2020-01-12 20:30:00,2020-01-08 10:04:00,5 days 06:47:00.000000000
409SNCR,Make,2020-01-07 15:24:00,2020-01-12 21:29:00,2020-01-08 10:08:00,5 days 06:05:00.000000000
409SWHP,Make,2020-01-08 13:49:00,2020-01-12 21:08:00,2020-01-08 13:54:00,4 days 07:19:00.000000000
409SZ52,Make,2020-01-08 16:51:00,2020-01-12 20:11:00,2020-01-08 16:52:00,4 days 03:20:00.000000000
409SP58,Make,2020-01-07 16:11:00,2020-01-12 19:00:00,2020-01-07 16:13:00,5 days 02:49:00.000000000
409SZ6W,Make,2020-01-08 16:13:00,2020-01-12 19:11:00,2020-01-08 16:13:00,4 days 02:58:00.000000000
409SWSC,Make,2020-01-08 14:25:00,2020-01-12 21:08:00,,4 days 06:43:00.000000000
409SWTT,Make,2020-01-08 13:33:00,2020-01-12 20:09:00,2020-01-08 13:33:00,4 days 06:36:00.000000000
409SN2F,Make,2020-01-07 14:34:00,2020-01-12 21:30:00,2020-01-07 14:35:00,5 days 06:56:00.000000000
409SSJZ,Make,2020-01-08 08:20:00,2020-01-12 20:04:00,2020-01-08 08:23:00,4 days 11:44:00.000000000
409STKC,Make,2020-01-08 10:35:00,2020-01-12 21:05:00,2020-01-08 10:40:00,4 days 10:30:00.000000000
409S96B,Miss,2020-01-06 09:56:00,2020-01-12 21:17:00,,6 days 11:21:00.000000000
409SVLH,Make,2020-01-08 10:00:00,2020-01-12 19:06:00,,4 days 09:06:00.000000000
409SVNM,Make,2020-01-08 11:12:00,2020-01-12 20:06:00,,4 days 08:54:00.000000000
409SNZM,Make,2020-01-07 14:28:00,2020-01-12 18:30:00,,5 days 04:02:00.000000000
BNBDFVD,Make,2020-01-09 12:14:00,2020-01-13 14:13:00,2020-01-09 14:36:00,4 days 01:59:00.000000000
BNBDFHG,Make,2020-01-09 13:30:00,2020-01-13 15:13:00,2020-01-10 11:27:00,4 days 01:43:00.000000000
BNBDLDL,Make,2020-01-08 15:39:00,2020-01-13 11:55:00,2020-01-08 16:03:00,4 days 20:16:00.000000000
409RTHJ,Miss,2020-01-02 11:53:00,2020-01-13 12:25:00,,11 days 00:32:00.000000000
BNBDFM9,Make,2020-01-09 13:00:00,2020-01-13 11:31:00,,3 days 22:31:00.000000000
CLKC8VK,Make,2020-01-09 10:25:00,2020-01-13 13:09:00,2020-01-10 09:37:00,4 days 02:44:00.000000000
409TC8P,Make,2020-01-10 08:06:00,2020-01-13 16:03:00,2020-01-10 12:13:00,3 days 07:57:00.000000000
CLKCBG9,Make,2020-01-08 15:08:00,2020-01-13 11:21:00,2020-01-08 16:44:00,4 days 20:13:00.000000000
409SYZW,Make,2020-01-08 17:15:00,2020-01-13 14:51:00,2020-01-09 13:12:00,4 days 21:36:00.000000000
BNBCY8M,Make,2020-01-10 15:46:00,2020-01-13 17:19:00,,3 days 01:33:00.000000000
BNBDCGW,Make,2020-01-09 18:36:00,2020-01-13 13:33:00,2020-01-10 09:44:00,3 days 18:57:00.000000000
409ST86,Make,2020-01-08 10:06:00,2020-01-13 18:15:00,2020-01-08 13:47:00,5 days 08:09:00.000000000
BNBCZ9C,Make,2020-01-10 13:37:00,2020-01-13 11:21:00,2020-01-13 10:36:00,2 days 21:44:00.000000000
409S497,Miss,2020-01-03 15:23:00,2020-01-13 14:00:00,,9 days 22:37:00.000000000
409SYJY,Make,2020-01-08 15:54:00,2020-01-13 12:34:00,2020-01-09 12:38:00,4 days 20:40:00.000000000
409SS7S,Make,2020-01-08 07:52:00,2020-01-13 14:23:00,,5 days 06:31:00.000000000
CLKBYNM,Make,2020-01-10 10:38:00,2020-01-13 11:26:00,2020-01-10 14:40:00,3 days 00:48:00.000000000
CLKC8VD,Make,2020-01-09 10:31:00,2020-01-13 13:10:00,2020-01-10 09:37:00,4 days 02:39:00.000000000
BNBDD8D,Make,2020-01-09 15:47:00,2020-01-13 12:37:00,2020-01-09 16:14:00,3 days 20:50:00.000000000
409TPV9,Make,2020-01-13 12:43:00,2020-01-13 12:44:00,2020-01-13 12:43:00,0 days 00:01:00.000000000
409TS3N,Make,2020-01-13 16:08:00,2020-01-13 16:17:00,2020-01-13 16:09:00,0 days 00:09:00.000000000
409TQ45,Make,2020-01-13 12:52:00,2020-01-13 13:02:00,2020-01-13 12:53:00,0 days 00:10:00.000000000
409SWH5,Make,2020-01-08 12:47:00,2020-01-13 13:49:00,2020-01-08 12:48:00,5 days 01:02:00.000000000
409T5R4,Make,2020-01-09 10:54:00,2020-01-13 11:11:00,2020-01-09 10:56:00,4 days 00:17:00.000000000
409T77H,Make,2020-01-09 13:41:00,2020-01-13 09:28:00,2020-01-09 13:45:00,3 days 19:47:00.000000000
409T7CQ,Make,2020-01-09 13:58:00,2020-01-13 11:47:00,2020-01-09 14:10:00,3 days 21:49:00.000000000
409T94W,Make,2020-01-09 16:55:00,2020-01-13 11:07:00,2020-01-09 16:55:00,3 days 18:12:00.000000000
409T97Q,Make,2020-01-09 21:31:00,2020-01-13 10:58:00,2020-01-09 21:31:00,3 days 13:27:00.000000000
409TD7N,Make,2020-01-10 10:02:00,2020-01-13 16:30:00,2020-01-10 10:02:00,3 days 06:28:00.000000000
409TF66,Make,2020-01-10 11:41:00,2020-01-13 14:55:00,2020-01-10 11:41:00,3 days 03:14:00.000000000
409TFC4,Make,2020-01-10 11:54:00,2020-01-13 13:59:00,,3 days 02:05:00.000000000
409TG48,Make,2020-01-10 12:47:00,2020-01-13 14:24:00,2020-01-10 12:57:00,3 days 01:37:00.000000000
409TGDJ,Make,2020-01-10 14:37:00,2020-01-13 11:16:00,2020-01-13 09:20:00,2 days 20:39:00.000000000
409TGPR,Make,2020-01-10 15:23:00,2020-01-13 15:09:00,2020-01-10 15:24:00,2 days 23:46:00.000000000
409TH8T,Make,2020-01-10 15:59:00,2020-01-13 14:13:00,2020-01-10 16:00:00,2 days 22:14:00.000000000
BNBCZNT,Make,2020-01-10 12:27:00,2020-01-13 10:37:00,2020-01-13 09:26:00,2 days 22:10:00.000000000
409TN65,Make,2020-01-13 10:00:00,2020-01-13 10:04:00,2020-01-13 10:01:00,0 days 00:04:00.000000000
409TNDM,Make,2020-01-13 10:20:00,2020-01-13 14:34:00,2020-01-13 12:58:00,0 days 04:14:00.000000000
409TNWS,Make,2020-01-13 11:02:00,2020-01-13 11:12:00,2020-01-13 11:02:00,0 days 00:10:00.000000000
409TPFV,Make,2020-01-13 10:46:00,2020-01-13 11:17:00,2020-01-13 10:48:00,0 days 00:31:00.000000000
409TPTB,Make,2020-01-13 12:25:00,2020-01-13 12:30:00,2020-01-13 12:27:00,0 days 00:05:00.000000000
409TR63,Make,2020-01-13 15:03:00,2020-01-13 15:09:00,2020-01-13 15:03:00,0 days 00:06:00.000000000
409TQRF,Make,2020-01-13 11:14:00,2020-01-13 11:18:00,2020-01-13 11:15:00,0 days 00:04:00.000000000
409TQW4,Make,2020-01-13 14:28:00,2020-01-13 14:43:00,2020-01-13 14:30:00,0 days 00:15:00.000000000
409TQZ6,Make,2020-01-13 11:38:00,2020-01-13 11:42:00,2020-01-13 11:39:00,0 days 00:04:00.000000000
409RTPB,Miss,2020-01-02 11:23:00,2020-01-13 13:46:00,,11 days 02:23:00.000000000
409RV2P,Miss,2020-01-02 13:21:00,2020-01-13 16:14:00,2020-01-02 13:22:00,11 days 02:53:00.000000000
409RVG4,Miss,2020-01-02 11:18:00,2020-01-13 12:13:00,2020-01-02 11:18:00,11 days 00:55:00.000000000
409RW5Z,Miss,2020-01-02 15:08:00,2020-01-13 08:40:00,,10 days 17:32:00.000000000
409RW2P,Miss,2020-01-02 15:47:00,2020-01-13 14:18:00,,10 days 22:31:00.000000000
409RW53,Miss,2020-01-02 16:01:00,2020-01-13 14:19:00,,10 days 22:18:00.000000000
409RW5D,Miss,2020-01-02 15:02:00,2020-01-13 08:39:00,2020-01-02 15:03:00,10 days 17:37:00.000000000
409RWMG,Miss,2020-01-02 18:05:00,2020-01-13 09:54:00,2020-01-02 18:07:00,10 days 15:49:00.000000000
409RWQB,Miss,2020-01-02 15:53:00,2020-01-13 09:54:00,2020-01-02 15:53:00,10 days 18:01:00.000000000
BNBFYLQ,Miss,2020-01-02 11:20:00,2020-01-13 11:23:00,,11 days 00:03:00.000000000
409S3PY,Miss,2020-01-03 13:55:00,2020-01-13 09:23:00,,9 days 19:28:00.000000000
409S4J7,Miss,2020-01-03 16:08:00,2020-01-13 13:41:00,2020-01-03 16:08:00,9 days 21:33:00.000000000
409S4MY,Miss,2020-01-03 16:39:00,2020-01-13 13:26:00,2020-01-03 16:39:00,9 days 20:47:00.000000000
409S59N,Miss,2020-01-04 07:27:00,2020-01-13 11:18:00,2020-01-04 07:31:00,9 days 03:51:00.000000000
409SMZ2,Miss,2020-01-07 14:28:00,2020-01-13 14:14:00,2020-01-07 14:34:00,5 days 23:46:00.000000000
409SP75,Miss,2020-01-07 15:50:00,2020-01-13 12:27:00,2020-01-07 15:50:00,5 days 20:37:00.000000000
409RWG3,Miss,2020-01-02 16:12:00,2020-01-13 13:56:00,2020-01-02 16:13:00,10 days 21:44:00.000000000
409SVKH,Make,2020-01-08 08:59:00,2020-01-13 14:54:00,2020-01-08 09:01:00,5 days 05:55:00.000000000
409T7BL,Make,2020-01-09 12:55:00,2020-01-13 12:29:00,2020-01-09 12:55:00,3 days 23:34:00.000000000
409T94Z,Make,2020-01-09 19:58:00,2020-01-13 12:57:00,2020-01-09 20:00:00,3 days 16:59:00.000000000
409THC4,Make,2020-01-10 16:24:00,2020-01-13 15:34:00,2020-01-10 16:28:00,2 days 23:10:00.000000000
409SD9K,Miss,2020-01-06 15:28:00,2020-01-13 10:14:00,2020-01-06 08:38:00,6 days 18:46:00.000000000
409RV6S,Miss,2020-01-02 13:45:00,2020-01-13 09:55:00,2020-01-02 13:45:00,10 days 20:10:00.000000000
BNBFLQY,Miss,2020-01-03 16:19:00,2020-01-13 16:13:00,2020-01-06 08:06:00,9 days 23:54:00.000000000
409SMYP,Miss,2020-01-07 13:27:00,2020-01-13 13:06:00,2020-01-07 13:29:00,5 days 23:39:00.000000000
409T5Q3,Make,2020-01-09 10:52:00,2020-01-13 15:18:00,2020-01-09 11:03:00,4 days 04:26:00.000000000
BNBDDRD,Make,2020-01-09 14:39:00,2020-01-13 15:28:00,2020-01-10 15:07:00,4 days 00:49:00.000000000
409SMCV,Miss,2020-01-07 10:06:00,2020-01-13 16:13:00,2020-01-07 10:08:00,6 days 06:07:00.000000000
409SNV4,Miss,2020-01-07 15:57:00,2020-01-13 15:05:00,2020-01-07 16:12:00,5 days 23:08:00.000000000
409SS23,Make,2020-01-08 08:38:00,2020-01-13 13:56:00,2020-01-08 08:39:00,5 days 05:18:00.000000000
409T83T,Make,2020-01-09 15:28:00,2020-01-13 17:37:00,2020-01-09 15:29:00,4 days 02:09:00.000000000
BNBDCGD,Make,2020-01-09 16:06:00,2020-01-13 14:52:00,2020-01-10 14:30:00,3 days 22:46:00.000000000
409SVZD,Make,2020-01-08 12:45:00,2020-01-13 13:55:00,2020-01-08 12:45:00,5 days 01:10:00.000000000
409T567,Make,2020-01-09 09:58:00,2020-01-13 08:27:00,2020-01-09 09:59:00,3 days 22:29:00.000000000
409TDV7,Make,2020-01-10 11:05:00,2020-01-13 11:57:00,2020-01-10 11:06:00,3 days 00:52:00.000000000
409TGDN,Make,2020-01-10 14:42:00,2020-01-13 12:12:00,2020-01-10 14:42:00,2 days 21:30:00.000000000
409S4K8,Miss,2020-01-03 13:15:00,2020-01-13 11:50:00,2020-01-03 13:15:00,9 days 22:35:00.000000000
409SCHL,Miss,2020-01-06 10:54:00,2020-01-13 13:25:00,2020-01-06 10:58:00,7 days 02:31:00.000000000
409SP4P,Miss,2020-01-07 16:03:00,2020-01-13 11:33:00,2020-01-08 06:53:00,5 days 19:30:00.000000000
BNBDNLZ,Make,2020-01-08 11:14:00,2020-01-13 14:32:00,2020-01-09 17:13:00,5 days 03:18:00.000000000
409T695,Make,2020-01-09 11:42:00,2020-01-13 13:27:00,2020-01-09 11:43:00,4 days 01:45:00.000000000
409T6DB,Make,2020-01-09 11:54:00,2020-01-13 11:31:00,2020-01-09 11:56:00,3 days 23:37:00.000000000
409SL2W,Miss,2020-01-07 10:54:00,2020-01-13 13:19:00,2020-01-07 10:54:00,6 days 02:25:00.000000000
409SV9V,Make,2020-01-08 11:30:00,2020-01-13 12:30:00,2020-01-08 11:33:00,5 days 01:00:00.000000000
409SWZS,Make,2020-01-08 14:49:00,2020-01-13 10:54:00,2020-01-08 14:51:00,4 days 20:05:00.000000000
409TDD8,Make,2020-01-10 08:18:00,2020-01-13 13:59:00,2020-01-10 08:44:00,3 days 05:41:00.000000000
409TH2Z,Make,2020-01-10 16:12:00,2020-01-13 14:07:00,2020-01-10 16:15:00,2 days 21:55:00.000000000
409SC22,Miss,2020-01-06 09:58:00,2020-01-13 16:24:00,2020-01-07 08:39:00,7 days 06:26:00.000000000
409RTLY,Miss,2020-01-02 12:15:00,2020-01-13 12:32:00,2020-01-02 12:26:00,11 days 00:17:00.000000000
409SNPN,Miss,2020-01-07 15:24:00,2020-01-13 15:44:00,2020-01-07 15:24:00,6 days 00:20:00.000000000
409STDC,Make,2020-01-08 10:20:00,2020-01-13 12:05:00,2020-01-10 09:57:00,5 days 01:45:00.000000000
409STVT,Make,2020-01-08 09:59:00,2020-01-13 13:34:00,2020-01-08 10:02:00,5 days 03:35:00.000000000
409SV4K,Make,2020-01-08 10:16:00,2020-01-13 11:01:00,,5 days 00:45:00.000000000
409T7L6,Make,2020-01-09 13:31:00,2020-01-13 10:17:00,2020-01-09 13:36:00,3 days 20:46:00.000000000
409T8NT,Make,2020-01-09 16:01:00,2020-01-13 12:04:00,2020-01-09 16:01:00,3 days 20:03:00.000000000
409T8ZS,Make,2020-01-09 17:40:00,2020-01-13 13:15:00,2020-01-09 17:45:00,3 days 19:35:00.000000000
409TDSF,Make,2020-01-10 11:01:00,2020-01-13 13:08:00,2020-01-10 11:03:00,3 days 02:07:00.000000000
409T5R5,Make,2020-01-09 10:55:00,2020-01-13 11:22:00,2020-01-09 11:36:00,4 days 00:27:00.000000000
409S3F8,Miss,2020-01-03 13:17:00,2020-01-13 11:35:00,2020-01-03 13:19:00,9 days 22:18:00.000000000
409S4RQ,Miss,2020-01-03 16:19:00,2020-01-13 12:43:00,2020-01-03 16:19:00,9 days 20:24:00.000000000
409S5WH,Miss,2020-01-05 09:23:00,2020-01-13 16:20:00,2020-01-05 09:23:00,8 days 06:57:00.000000000
409SKWT,Miss,2020-01-07 10:44:00,2020-01-13 16:34:00,2020-01-07 10:45:00,6 days 05:50:00.000000000
409SYTV,Make,2020-01-08 13:44:00,2020-01-13 11:47:00,,4 days 22:03:00.000000000
409T69V,Make,2020-01-09 11:43:00,2020-01-13 13:29:00,2020-01-10 10:49:00,4 days 01:46:00.000000000
409T7NV,Make,2020-01-09 13:43:00,2020-01-13 13:19:00,2020-01-10 13:28:00,3 days 23:36:00.000000000
409RS5Q,Miss,2020-01-02 09:18:00,2020-01-13 11:43:00,,11 days 02:25:00.000000000
409SYNF,Make,2020-01-08 15:14:00,2020-01-13 14:41:00,2020-01-10 08:18:00,4 days 23:27:00.000000000
